centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
30017350,345.0,345.0,,23.0,48.0,26.3,33.9,38.5,
30017352,1177.7,1177.7,,300.0,91.0,37.2,44.5,49.5,
30017428,1118.0,1118.0,,82.0,90.0,18.9,28.7,33.7,
30017432,894.3,894.3,,55.0,81.0,30.3,42.0,48.7,
30017460,411.0,411.0,,56.0,37.0,25.6,37.7,43.2,
30017517,2013.7,2013.7,,178.0,158.0,29.5,38.5,43.2,
30017526,1726.0,1726.0,,286.0,173.0,30.3,36.7,39.8,
30017529,208.0,208.0,,20.0,21.0,29.5,42.0,47.8,
30017561,173.0,173.0,,21.0,14.0,20.2,29.7,34.6,
30017562,45.0,45.0,,5.0,7.0,18.5,27.7,29.5,
30017812,4887.0,4887.0,,429.0,507.0,,,,
30017819,2034.0,2034.0,,149.0,169.0,,,,
30017943,1792.0,1792.0,,94.0,209.0,36.7,43.9,48.8,
30018006,850.5,850.5,,85.0,85.0,26.7,33.0,37.1,
30018012,11843.1,11767.0,12033.5,513.0,909.0,,,,
30018013,16264.0,16264.0,,1065.0,1002.0,,,,
30018111,28577.0,28577.0,,4136.0,2141.0,,,,
30018237,448.3,543.0,211.5,46.0,50.0,,,,
30018281,3574.0,3574.0,,299.0,304.0,38.1,46.2,51.1,
30018291,10643.6,12038.4,7156.5,1052.0,1205.0,,,,
30018568,3558.0,3558.0,,255.0,341.0,42.9,51.9,58.3,
30018572,3558.0,3558.0,,255.0,341.0,42.9,51.9,58.3,
30018905,5003.0,5003.0,,473.0,424.0,,,,
30018925,31513.0,31513.0,,2898.0,2914.0,,,,
30019074,8319.5,8319.5,,439.0,549.0,,,,
30019279,5011.3,5011.3,,441.0,521.0,,,,
30019302,29126.7,29126.7,,2102.0,2294.0,,,,
30019407,1946.8,2090.2,1588.3,325.0,96.0,,,,
30019509,2039.7,2197.2,1646.0,376.0,99.0,,,,
30019513,5205.0,5205.0,,458.0,556.0,62.6,72.2,78.5,
30020038,12753.3,12753.3,,720.0,1117.0,,,,
30020059,14684.7,14684.7,,837.0,1081.0,,,,
30020101,4246.0,4246.0,,461.0,468.0,45.7,53.9,59.1,
30020514,12582.7,12582.7,,638.0,1201.0,,,,
30020521,21719.0,21719.0,,1193.0,1493.0,,,,
30020545,15057.7,15057.7,,1177.0,1028.0,,,,
30020926,1684.0,1684.0,,86.0,180.0,38.8,44.3,48.6,
30020932,9412.0,9412.0,,612.0,866.0,45.5,53.9,59.6,
30021217,8534.3,8534.3,,868.0,794.0,,,,
30021270,28661.0,28661.0,,3471.0,2900.0,,,,
30021421,2193.0,2193.0,,214.0,195.0,30.0,38.5,43.3,
30021422,2894.5,2894.5,,309.0,233.0,39.3,47.6,52.3,
30021445,17237.3,17237.3,,1454.0,1307.0,,,,
30021478,2717.3,2717.3,,249.0,215.0,35.8,42.4,46.5,
30021786,6006.7,6006.7,,315.0,456.0,,,,
30022091,792.3,792.3,,52.0,75.0,32.0,39.5,44.8,
30022094,243.3,243.3,,13.0,26.0,30.7,38.9,43.3,
30022724,221.0,221.0,,36.0,20.0,27.0,34.3,38.6,
30022993,34978.0,34978.0,,2077.0,2100.0,,,,
30023164,14799.7,15042.0,14194.0,862.0,1154.0,,,,
30023208,37477.0,37477.0,,2459.0,2838.0,,,,
30023226,46864.0,46864.0,,3860.0,4076.0,68.1,76.1,97.1,
30023267,3743.5,3743.5,,409.0,353.0,41.6,49.0,54.0,
30023971,646.5,646.5,,92.0,47.0,35.2,42.6,46.8,
30024011,16069.6,16691.4,14515.0,1179.0,1351.0,52.1,58.1,62.5,
30024156,153.0,153.0,,10.0,13.0,28.1,39.2,44.3,
30024615,20767.3,20767.3,,1503.0,1846.0,,,,
30024672,14116.0,14116.0,,858.0,1191.0,46.0,53.6,58.7,
30025326,765.7,765.7,,53.0,74.0,18.9,24.6,28.0,
30025639,1487.0,1487.0,,210.0,126.0,41.5,49.9,55.0,
30026467,1671.0,1671.0,,115.0,140.0,24.8,33.0,37.1,
30028670,3640.3,3640.3,,371.0,319.0,,,,
30029093,4622.3,4622.3,,360.0,445.0,36.8,44.6,49.3,
30029094,5135.7,5135.7,,419.0,493.0,36.9,44.7,49.5,
30029306,9351.7,9351.7,,1382.0,534.0,,,,
30029395,2396.7,2396.7,,137.0,230.0,,,,
30029504,4345.5,4345.5,,176.0,440.0,42.5,49.6,54.4,
30029962,139.7,139.7,,10.0,15.0,31.0,39.1,43.8,
30029963,151.7,151.7,,10.0,13.0,30.2,38.4,42.8,
30030000,602.0,602.0,,42.0,49.0,35.4,43.6,48.2,
30030123,6146.0,6146.0,,442.0,496.0,45.0,53.3,58.4,
30030129,3088.3,3088.3,,228.0,282.0,34.5,41.9,44.9,
30030132,1755.0,1755.0,,122.0,147.0,27.0,38.0,42.9,
30030409,28577.3,28577.3,,1214.0,2471.0,,,,
30030603,9374.7,9374.7,,806.0,804.0,,,,
30030929,1829.3,1829.3,,138.0,146.0,34.2,42.6,47.4,
30031099,18392.0,18392.0,,1497.0,1555.0,,,,
30031177,15941.1,16007.8,15774.5,1342.0,1194.0,,,,
30032281,2715.7,2715.7,,258.0,238.0,38.7,47.2,52.2,
30032286,453.7,453.7,,45.0,39.0,29.2,36.5,39.6,
30032639,3024.0,3024.0,,417.0,368.0,43.3,49.5,54.2,
30032952,6643.0,6643.0,,573.0,634.0,52.9,61.2,67.0,
30032971,17445.0,17445.0,,1684.0,1191.0,,,,
30033047,779.3,779.3,,58.0,69.0,29.1,38.4,42.9,
30034054,456.0,456.0,,20.0,47.0,26.0,36.3,40.0,
30034345,6313.3,6313.3,,479.0,344.0,42.8,48.8,53.2,
30035821,1323.5,1323.5,,129.0,98.0,26.1,34.1,38.6,
30035849,6421.0,6421.0,,559.0,497.0,,,,
30035939,9525.0,9525.0,,762.0,862.0,67.7,74.0,79.3,
30036315,2268.0,2268.0,,294.0,195.0,49.8,59.0,64.8,
30036751,7732.7,7732.7,,464.0,490.0,35.0,44.4,49.4,
30036977,1125.3,1125.3,,56.0,114.0,24.7,33.2,37.4,
30037083,3203.3,3203.3,,187.0,325.0,,,,
30037289,777.5,777.5,,126.0,100.0,30.8,39.0,43.7,
30037801,10232.0,10232.0,,625.0,713.0,,,,
30037980,2827.0,2827.0,,292.0,240.0,34.3,43.3,47.9,
30037989,2517.3,2517.3,,213.0,195.0,32.4,42.7,48.0,
30038063,11676.0,11676.0,,1291.0,778.0,,,,
30038101,167.0,167.0,,20.0,15.0,30.3,37.9,41.3,
30038103,145.0,145.0,,17.0,21.0,30.1,36.9,39.9,
30038669,8052.0,8052.0,,593.0,756.0,,,,
30038842,57328.3,57328.3,,4408.0,4643.0,,,,
30038852,4309.3,4309.3,,384.0,402.0,33.6,39.5,43.8,
30038855,1997.7,1997.7,,286.0,251.0,35.8,43.6,48.8,
30038863,2023.7,2023.7,,315.0,312.0,38.6,44.3,48.7,
30039159,151.0,151.0,,8.0,19.0,30.5,38.6,44.1,
30039432,1136.0,1136.0,,187.0,103.0,30.9,37.9,42.0,
30039456,2859.7,2859.7,,176.0,261.0,39.5,46.7,49.7,
30039478,11379.7,11379.7,,842.0,707.0,,,,
30039482,19238.7,19238.7,,1344.0,1531.0,,,,
30039606,4796.0,4796.0,,290.0,430.0,,,,
30040259,9767.0,10354.6,8298.0,552.0,968.0,53.3,59.6,64.7,
30040336,1599.0,1599.0,,124.0,171.0,32.4,42.5,48.1,
30040425,9966.0,9966.0,,450.0,938.0,,,,
30040838,670.7,670.7,,80.0,62.0,29.9,36.3,39.4,
30040979,17697.0,17697.0,,854.0,1386.0,,,,
30041477,883.4,881.0,889.5,63.0,69.0,28.6,34.1,37.7,
30042177,2365.0,2365.0,,169.0,201.0,,,,0.03
30042183,2096.3,2096.3,,100.0,252.0,23.9,31.9,34.7,
30042187,4225.3,4225.3,,294.0,395.0,,,,0.028
30042190,1960.0,1960.0,,86.0,238.0,24.4,32.4,35.0,
30042192,3822.3,3822.3,,227.0,466.0,32.1,39.6,44.5,
30042276,16996.0,16996.0,,1018.0,1225.0,47.7,56.1,61.9,
30042323,13441.7,13876.8,12354.0,933.0,1185.0,,,,
30042423,32452.3,32452.3,,3654.0,3073.0,,,,
30042683,1463.0,1463.0,,83.0,122.0,38.6,47.9,53.2,
30043226,1255.3,1255.3,,107.0,109.0,,,,
30043638,1095.7,1095.7,,89.0,91.0,28.7,37.4,42.8,
30043805,3620.3,3620.3,,283.0,256.0,,,,
30043811,1007.1,1066.0,860.0,58.0,85.0,,,,
30044054,18018.0,18635.0,16475.5,1737.0,1466.0,,,,
30044177,2930.5,2930.5,,243.0,268.0,37.6,46.4,51.9,
30044212,2161.0,2161.0,,193.0,183.0,41.7,49.1,54.3,
30044342,9564.3,9564.3,,606.0,949.0,,,,
30044441,18145.3,18145.3,,1549.0,1329.0,,,,
30044624,11875.0,11875.0,,689.0,1175.0,48.0,59.6,66.5,
30044636,6192.7,6192.7,,628.0,625.0,52.1,61.8,68.0,
30051990,17628.3,17628.3,,1204.0,1232.0,,,,
30052747,327.7,327.7,,31.0,36.0,22.5,30.0,34.2,
30052796,1068.0,1068.0,,147.0,119.0,35.0,43.7,48.1,
30053063,10205.7,10454.2,9584.5,646.0,839.0,,,,
30053129,16898.3,16898.3,,2068.0,1397.0,,,,
30053139,10830.0,10830.0,,1034.0,631.0,,,,
30053224,783.0,783.0,,26.0,68.0,40.9,49.2,54.6,
30053235,1352.0,1352.0,,98.0,138.0,45.1,57.9,67.2,
30053413,1079.0,1079.0,,230.0,127.0,39.4,48.4,53.5,
30053442,13660.5,13660.5,,1357.0,1380.0,45.4,56.9,64.7,
30053449,242.7,242.7,,22.0,22.0,32.5,41.1,47.8,
30053542,12749.0,12749.0,,1121.0,1152.0,44.5,54.9,64.4,
30054191,23906.3,23906.3,,1991.0,1915.0,,,,
30054901,1586.0,1586.0,,158.0,139.0,36.8,44.6,49.5,
30055120,2082.7,2082.7,,199.0,159.0,,,,
30055310,2108.0,2108.0,,188.0,193.0,46.1,53.7,58.7,
30055589,38788.0,38788.0,,2875.0,2988.0,63.6,72.3,78.7,
30055590,18111.7,18111.7,,1294.0,1588.0,,,,
30055872,4770.3,4770.3,,323.0,354.0,35.1,44.9,52.6,
30055884,4912.9,5206.2,4179.5,442.0,313.0,,,,0.054
30055887,9212.0,9212.0,,671.0,739.0,29.8,41.1,46.6,
30056202,19259.3,19259.3,,1636.0,1502.0,,,,
30056944,13407.0,13407.0,,1042.0,1234.0,,,,
30057002,7934.0,7934.0,,638.0,612.0,40.6,48.1,52.9,
30057153,11601.0,11601.0,,610.0,946.0,,,,
30057166,647.3,647.3,,77.0,58.0,25.4,33.2,38.0,
30057316,34644.7,34644.7,,2246.0,2285.0,,,,
30057696,8774.7,8774.7,,392.0,848.0,,,,
30057972,45824.7,45824.7,,2879.0,3419.0,,,,
30058051,677.0,677.0,,147.0,89.0,27.4,37.8,43.1,
30058169,2717.0,2717.0,,194.0,304.0,39.7,48.6,53.9,
30058197,1952.3,1952.3,,119.0,204.0,30.2,39.7,46.1,
30058206,2372.3,2372.3,,107.0,188.0,29.0,38.2,42.9,
30058561,379.0,379.0,,92.0,47.0,31.8,39.4,44.0,
30058626,41269.0,41269.0,,3213.0,3209.0,,,,
30058630,20776.7,20776.7,,1632.0,1707.0,,,,
30058789,2240.0,2240.0,,147.0,189.0,43.3,51.8,56.7,
30058815,18377.7,18956.4,16931.0,1413.0,1385.0,,,,
30058854,297.3,297.3,,38.0,29.0,35.5,44.3,49.2,
30058954,121.3,121.3,,12.0,11.0,26.1,33.9,38.3,
30058958,212.3,212.3,,20.0,21.0,28.2,37.4,42.0,
30058963,5556.1,6104.7,3910.5,373.0,525.0,,,,
30059209,2162.7,2162.7,,286.0,258.0,37.4,44.0,48.4,
30059256,8046.3,8046.3,,974.0,811.0,,,,
30059300,1450.0,1450.0,,171.0,179.0,36.1,43.0,47.4,
30059375,40009.3,40009.3,,3085.0,3311.0,,,,
30059486,433.7,433.7,,39.0,50.0,36.0,44.5,49.9,
30059524,1989.7,1989.7,,264.0,195.0,40.0,47.5,51.7,
30059640,1441.0,1441.0,,131.0,120.0,33.3,41.5,46.8,
30059702,1260.0,1260.0,,211.0,194.0,32.3,42.5,47.8,
30059706,1267.3,1267.3,,214.0,178.0,33.7,42.6,47.9,
30059747,1296.3,1312.8,1255.0,88.0,124.0,31.8,39.9,46.4,
30059767,1888.0,1888.0,,163.0,182.0,41.6,49.2,54.1,
30059782,6654.7,6654.7,,594.0,559.0,48.0,54.2,59.2,
30059784,6360.3,6360.3,,548.0,509.0,61.2,68.3,73.8,
30059892,2108.0,2108.0,,306.0,263.0,29.0,34.5,38.6,
30059919,1749.0,1749.0,,244.0,170.0,42.6,49.8,54.6,
30059921,1793.7,1793.7,,221.0,203.0,32.4,38.3,41.5,
30059933,18635.7,18635.7,,1640.0,1655.0,59.0,67.3,72.7,
30059936,8785.3,8785.3,,916.0,653.0,,,,
30059983,88.3,88.3,,16.0,18.0,17.9,26.8,28.9,
30059997,133.0,133.0,,11.0,12.0,26.5,38.4,44.6,
30060049,8.0,8.0,,3.0,2.0,,,,
30060149,2343.0,2343.0,,214.0,194.0,44.6,52.7,57.6,
30060480,22742.0,22742.0,,1703.0,1714.0,76.6,79.9,132.9,
30060533,16011.0,16011.0,,743.0,1515.0,,,,
30060591,223.0,223.0,,13.0,24.0,17.8,27.8,33.5,
30060762,1873.7,1873.7,,203.0,179.0,36.8,44.6,49.6,
30060868,6938.7,6938.7,,704.0,848.0,,,,
30060870,6938.7,6938.7,,704.0,848.0,,,,
30061072,3573.9,3816.6,2967.0,235.0,307.0,,,,
30061212,5052.7,5052.7,,425.0,540.0,41.4,48.9,53.6,
30061253,771.5,771.5,,97.0,85.0,33.6,43.0,48.2,
30061518,17324.3,17324.3,,749.0,1787.0,,,,
30061648,720.0,720.0,,74.0,82.0,30.9,38.7,42.9,
30062058,19502.7,19502.7,,1130.0,1223.0,,,,0.107
30062110,1614.3,1614.3,,116.0,136.0,35.8,42.5,44.9,
30062202,5246.0,5246.0,,612.0,538.0,37.4,46.8,53.0,
30062257,2781.0,2781.0,,354.0,289.0,43.0,49.5,54.3,
30062266,1735.0,1735.0,,265.0,152.0,44.3,52.3,57.7,
30062304,1460.3,1460.3,,134.0,117.0,40.3,48.1,53.0,
30062506,1437.7,1437.7,,118.0,125.0,39.1,46.5,49.8,
30062578,4077.0,4077.0,,333.0,370.0,44.6,52.5,58.0,
30062584,350.0,350.0,,33.0,39.0,36.5,48.1,56.4,
30062615,11210.7,11210.7,,946.0,889.0,,,,
30062620,16790.0,16790.0,,1242.0,1293.0,51.6,58.8,64.0,
30062621,9262.3,9262.3,,965.0,811.0,,,,
30062848,27006.7,27006.7,,1987.0,2272.0,,,,
30063121,14178.7,14178.7,,1717.0,769.0,,,,
30063257,8532.3,8532.3,,388.0,999.0,,,,
30063269,3656.0,3656.0,,321.0,295.0,,,,
30063330,1934.3,1934.3,,119.0,231.0,25.3,33.0,38.1,
30063351,18472.7,18472.7,,1208.0,1139.0,39.2,49.3,56.2,
30063418,786.0,786.0,,35.0,71.0,14.7,24.9,31.5,
30063747,225.0,225.0,,20.0,26.0,32.4,39.8,44.6,
30063812,2254.7,2254.7,,272.0,257.0,42.3,49.7,54.8,
30063877,3390.3,3390.3,,239.0,261.0,34.4,42.3,47.2,
30063882,3942.3,3942.3,,251.0,337.0,37.8,43.8,47.7,
30063895,22246.0,23717.2,18568.0,1596.0,1949.0,50.3,58.0,64.0,
30064110,4004.0,4004.0,,315.0,297.0,,,,
30064114,34471.7,34471.7,,2197.0,2070.0,,,,
30064186,3456.5,3456.5,,227.0,448.0,32.4,39.8,44.2,
30064505,19500.0,19500.0,,1057.0,1394.0,55.0,64.3,70.0,
30064524,5439.3,5439.3,,225.0,685.0,,,,
30064857,7480.3,7480.3,,923.0,844.0,,,,
30064914,965.3,965.3,,112.0,113.0,36.4,43.8,48.5,
30064920,43862.0,43862.0,,3037.0,3340.0,61.9,71.1,77.6,
30065224,2255.3,2255.3,,187.0,194.0,40.6,48.8,53.5,
30065363,1124.7,1124.7,,182.0,142.0,29.7,37.1,41.2,
30065364,1297.0,1297.0,,212.0,166.0,25.1,32.6,34.9,
30065393,1098.0,1098.0,,112.0,118.0,39.5,48.1,53.8,
30065488,9140.3,9140.3,,1065.0,594.0,,,,
30065648,7439.7,7439.7,,998.0,439.0,,,,
30065718,1213.7,1213.7,,87.0,137.0,34.8,43.8,48.5,
30065733,32059.0,32059.0,,3674.0,3375.0,,,,
30065926,11000.7,11866.6,8836.0,1175.0,975.0,,,,
30065980,7324.7,7324.7,,415.0,674.0,,,,
30066158,10412.0,10412.0,,1036.0,451.0,,,,
30066190,208.0,208.0,,39.0,32.0,31.9,43.3,48.7,
30066201,308.5,308.5,,29.0,34.0,33.1,39.8,44.6,
30066221,60.0,60.0,,9.0,12.0,16.7,26.4,29.1,
30066323,9219.7,9219.7,,778.0,782.0,,,,
30066340,10672.1,11087.8,9633.0,1121.0,946.0,,,,
30066497,14124.9,14503.2,13652.0,855.0,1507.0,,,,
30067030,5839.3,5839.3,,590.0,667.0,,,,
30067250,4475.7,4475.7,,499.0,405.0,,,,
30067839,8848.7,9175.5,8031.8,518.0,721.0,,,,0.116
30067840,17803.7,17803.7,,1610.0,1264.0,,,,
30067946,1212.7,1212.7,,131.0,88.0,,,,
30067952,23851.5,23851.5,,1801.0,1935.0,58.2,66.5,71.2,
30067955,2720.0,2720.0,,165.0,298.0,,,,
30067980,22783.0,22783.0,,1977.0,2069.0,62.3,69.6,74.9,
30067989,5165.0,5165.0,,297.0,434.0,30.7,37.3,39.9,
30068016,38268.7,38268.7,,2740.0,2635.0,,,,
30068176,11207.7,11207.7,,516.0,1081.0,,,,
30068182,772.5,772.5,,92.0,86.0,36.8,47.2,52.4,
30068192,590.0,590.0,,35.0,67.0,38.2,47.6,53.0,
30068206,6402.7,6402.7,,637.0,434.0,,,,
30068858,20668.7,20668.7,,1794.0,1980.0,45.4,53.2,58.3,
30069192,14338.3,14338.3,,1058.0,1029.0,,,,
30069222,692.7,692.7,,55.0,73.0,25.7,33.6,38.0,
30069252,4856.3,4856.3,,498.0,473.0,,,,
30069469,9387.0,9387.0,,785.0,660.0,,,,
30069553,6550.7,6550.7,,666.0,730.0,,,,
30069645,17026.0,17026.0,,1123.0,1372.0,,,,
30069648,1398.7,1398.7,,126.0,114.0,,,,
30069654,15984.3,15984.3,,1017.0,1190.0,,,,
30069669,15387.7,15387.7,,1136.0,1241.0,40.7,48.2,52.6,
30069857,2300.3,2300.3,,301.0,231.0,44.7,52.0,56.7,
30069986,3575.0,3575.0,,279.0,405.0,40.3,47.9,52.8,
30070009,3103.7,3103.7,,152.0,249.0,34.2,43.7,49.1,
30070013,2113.5,2159.5,2067.5,154.0,136.0,40.6,52.0,57.6,
30070016,1368.3,1368.3,,178.0,86.0,,,,
30071209,21619.7,21619.7,,1490.0,1707.0,,,,
30071257,3236.3,3236.3,,265.0,295.0,25.3,33.3,37.5,
30071474,3008.0,3008.0,,382.0,351.0,48.7,57.1,62.1,
30071590,654.3,654.3,,66.0,75.0,43.5,52.2,58.0,
30071758,2571.0,2727.0,2415.0,227.0,265.0,43.3,52.1,57.3,
30071767,586.0,586.0,,56.0,63.0,37.3,43.9,48.4,
30071848,23010.5,23010.5,,1745.0,2066.0,68.7,76.3,102.9,
30072607,732.0,732.0,,80.0,84.0,34.8,43.4,48.8,
30072609,687.0,687.0,,111.0,89.0,34.7,42.7,47.4,
30072777,1128.0,1128.0,,92.0,122.0,35.1,44.2,50.0,
30072826,4370.3,4370.3,,286.0,386.0,41.2,48.5,53.4,
30072984,6441.0,6441.0,,400.0,497.0,,,,
30073339,4600.7,4600.7,,245.0,482.0,33.3,41.1,44.9,
30073369,776.7,776.7,,44.0,62.0,22.3,32.1,36.5,
30073425,21933.7,21933.7,,1273.0,1697.0,49.9,58.3,64.2,
30073428,376.7,376.7,,19.0,48.0,31.6,42.6,48.8,
30073444,438.0,438.0,,53.0,39.0,38.6,48.0,52.4,
30073468,23734.0,23734.0,,1692.0,1833.0,,,,
30073536,353.0,353.0,,23.0,35.0,15.1,24.6,29.7,
30073545,14076.0,14726.0,12451.0,1112.0,996.0,62.6,72.2,78.2,
30073569,666.0,666.0,,106.0,69.0,36.8,45.0,49.9,
30073582,3568.0,3568.0,,389.0,398.0,40.5,48.6,53.8,
30073584,2491.0,2491.0,,283.0,227.0,45.4,54.4,60.0,
30073585,2024.0,2024.0,,241.0,189.0,36.4,43.5,49.1,
30073627,442.3,442.3,,39.0,51.0,39.6,48.3,53.1,
30073636,2165.0,2165.0,,188.0,215.0,41.7,49.1,53.8,
30073761,12997.0,12997.0,,834.0,896.0,,,,
30073840,18405.7,18405.7,,1481.0,1825.0,,,,
30073849,22841.3,22841.3,,1444.0,1771.0,,,,
30073850,23663.0,23663.0,,1260.0,1394.0,55.9,67.2,73.8,
30073868,246.0,246.0,,20.0,24.0,22.2,31.5,34.3,
30073902,14061.0,14061.0,,898.0,1364.0,,,,
30073908,36444.3,36444.3,,2593.0,2714.0,,,,
30073909,2923.0,2923.0,,228.0,270.0,,,,0.03
30073936,214.7,214.7,,12.0,19.0,28.7,39.3,44.7,
30073937,40548.0,40548.0,,2390.0,2916.0,,,,
30073938,195.5,195.5,,12.0,29.0,24.9,38.9,47.7,
30073946,3527.0,3527.0,,261.0,275.0,,,,
30073960,5311.0,5311.0,,384.0,343.0,,,,
30073968,15115.0,15115.0,,929.0,904.0,37.7,46.7,54.0,
30073984,701.3,701.3,,21.0,67.0,17.8,28.4,33.9,
30073991,13069.3,13702.4,11486.5,1006.0,1138.0,,,,
30073995,8093.0,8093.0,,495.0,612.0,34.8,43.6,48.5,
30074007,845.0,845.0,,78.0,69.0,38.7,46.4,49.9,
30074026,3731.7,3731.7,,276.0,378.0,45.5,53.5,58.6,
30074092,1187.3,1187.3,,221.0,92.0,24.9,32.5,34.4,
30074130,275.0,275.0,,22.0,28.0,11.2,17.6,23.3,
30074391,15535.0,16845.2,12259.5,1256.0,1338.0,,,,
30074468,1982.7,1982.7,,301.0,112.0,31.8,41.6,46.7,
30074478,10620.7,10620.7,,479.0,1123.0,,,,
30074541,13795.3,13795.3,,694.0,1141.0,,,,
30074578,167.0,167.0,,16.0,11.0,35.8,53.4,69.0,
30074631,879.0,879.0,,92.0,121.0,35.3,43.0,47.5,
30074729,9460.3,9460.3,,556.0,765.0,37.8,47.6,53.3,
30074733,4960.3,4960.3,,570.0,376.0,,,,
30075042,652.0,652.0,,92.0,74.0,33.2,43.4,49.8,
30075151,7090.3,7090.3,,514.0,458.0,,,,
30075775,10503.1,11285.0,8548.5,643.0,949.0,,,,
30075799,13871.3,13871.3,,1143.0,1175.0,,,,
30075861,2468.0,2468.0,,257.0,235.0,35.8,43.1,47.1,
30075863,18809.0,18809.0,,1698.0,1133.0,,,,
30075868,11366.0,11366.0,,1025.0,986.0,54.2,62.6,68.0,
30075875,2289.3,2289.3,,192.0,185.0,,,,
30075901,13131.7,13131.7,,1046.0,918.0,47.4,54.8,59.9,
30075913,544.0,544.0,,52.0,86.0,33.3,43.2,48.0,
30075914,1964.0,1964.0,,116.0,156.0,30.7,39.0,44.0,
30075964,1735.3,1735.3,,161.0,165.0,33.3,41.3,44.8,
30075981,6076.3,6076.3,,425.0,650.0,,,,
30075982,14299.3,15206.8,12030.5,1250.0,1300.0,,,,
30075985,2443.0,2443.0,,254.0,225.0,,,,
30075995,41767.7,41767.7,,2698.0,2774.0,,,,
30076001,914.0,914.0,,71.0,77.0,26.2,34.5,41.6,
30076006,874.0,874.0,,86.0,65.0,38.7,46.2,50.0,
30076029,11165.0,11165.0,,971.0,808.0,,,,
30076031,4659.0,4659.0,,385.0,363.0,30.2,42.0,47.7,
30076037,15422.7,15422.7,,1046.0,1026.0,,,,
30076088,2246.0,2246.0,,202.0,198.0,35.9,44.6,49.4,
30076089,4298.3,4298.3,,377.0,347.0,,,,
30076115,19748.3,19748.3,,1499.0,1497.0,,,,
30076400,233.0,233.0,,26.0,21.0,35.1,44.7,53.4,
30076504,7049.7,7049.7,,648.0,699.0,44.4,50.0,54.5,
30076534,207.3,207.3,,16.0,23.0,31.6,44.7,51.7,
30076716,2166.0,2166.0,,153.0,167.0,36.4,44.0,48.7,
30076788,21212.0,21212.0,,1380.0,1411.0,46.5,56.3,62.2,
30076791,1276.3,1276.3,,72.0,104.0,29.5,37.9,42.6,
30076797,6632.0,6632.0,,647.0,548.0,,,,
30076863,2331.3,2331.3,,158.0,156.0,,,,
30076866,940.7,940.7,,66.0,72.0,21.7,31.6,35.0,
30076943,1189.7,1189.7,,75.0,109.0,21.4,31.9,37.0,
30076945,10533.0,10533.0,,545.0,614.0,37.4,47.8,53.6,
30076951,586.0,586.0,,87.0,53.0,,,,
30077007,1705.0,1705.0,,148.0,166.0,34.6,42.7,47.6,
30077018,198.0,198.0,,17.0,31.0,30.9,41.6,47.3,
30077341,149.0,149.0,,11.0,15.0,19.8,29.3,33.0,
30077359,178.3,180.0,174.0,17.0,20.0,26.3,36.6,41.6,
30077398,3768.9,4112.0,2911.0,360.0,382.0,,,,
30077399,25.0,25.0,,3.0,7.0,12.9,21.9,24.0,
30077643,6283.3,6283.3,,553.0,552.0,,,,
30077880,1209.0,1209.0,,78.0,97.0,41.2,48.5,53.4,
30078035,14736.3,14736.3,,687.0,1307.0,,,,
30078040,221.0,221.0,,17.0,23.0,18.1,27.1,30.0,
30078376,5963.7,5963.7,,539.0,427.0,,,,
30078479,1024.0,1024.0,,89.0,83.0,,,,
30078723,4315.4,4451.6,3975.0,301.0,339.0,,,,
30078742,365.7,365.7,,30.0,40.0,30.3,38.8,44.2,
30078748,12117.0,12117.0,,587.0,1006.0,,,,
30078788,3166.6,3394.0,2598.0,392.0,240.0,43.3,49.7,54.1,
30078811,468.0,468.0,,64.0,49.0,28.7,38.1,42.7,
30078909,36992.3,36992.3,,2362.0,2483.0,63.9,73.2,79.1,
30079400,4381.3,4381.3,,251.0,308.0,,,,
30080311,20317.9,20858.4,18966.5,1508.0,1527.0,49.7,58.0,63.7,
30080481,4930.0,4930.0,,398.0,452.0,38.3,44.5,49.1,
30080542,602.3,602.3,,44.0,56.0,28.1,36.6,39.8,
30080554,4427.0,4648.5,3984.0,347.0,394.0,25.9,33.6,36.2,
30080647,3262.3,3262.3,,292.0,213.0,,,,
30081011,951.0,951.0,,87.0,78.0,27.8,37.7,42.3,
30081939,2212.0,2212.0,,215.0,132.0,30.7,37.6,41.8,
30081981,687.7,687.7,,69.0,66.0,40.3,47.4,51.7,
30082355,55.6,62.6,38.0,8.0,10.0,12.4,20.3,27.8,
30082712,877.3,877.3,,100.0,101.0,,,,
30082764,7352.0,7352.0,,686.0,780.0,32.8,39.4,43.8,
30083324,1777.7,1777.7,,119.0,124.0,35.8,44.4,49.3,
30083412,1073.0,1073.0,,83.0,92.0,38.2,48.9,54.9,
30084194,3938.7,3938.7,,570.0,522.0,40.0,47.7,52.2,
30084195,3595.7,3595.7,,598.0,519.0,39.7,47.1,51.7,
30085237,17911.3,17911.3,,1497.0,1332.0,,,,
30085272,513.0,513.0,,56.0,33.0,38.0,46.0,51.3,
30085273,477.0,477.0,,19.0,41.0,39.4,48.1,52.6,
30085275,843.0,843.0,,89.0,96.0,36.6,47.1,54.0,
30085278,1599.0,1599.0,,171.0,161.0,36.1,45.0,51.2,
30085793,16379.0,16379.0,,1296.0,1468.0,50.9,58.7,64.3,
30085820,22296.0,22296.0,,1956.0,2240.0,,,,
