centreline_id,segment_length,crash_count,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct,log_volume,crash_rate,exposure,log_exposure
30111850,119.9428409097469,0,337.0,337.0,,32.0,31.0,41.9,52.0,57.9,,5.820082930352362,0.0,40420.737386584704,10.60709823390315
109756,183.4101915723521,0,648.0,648.0,,66.0,53.0,31.4,38.2,42.2,,6.473890696352274,0.0,118849.80413888415,11.68561582481798
445615,80.97292966055855,0,5693.0,5693.0,,474.0,596.0,23.1,31.2,34.5,,8.646992628951082,0.0,460978.8885575598,13.04110752604418
8327624,235.03600586510524,0,13957.3,13957.3,,968.0,1345.0,,,,,9.543757947868167,0.0,3280468.044661033,15.00349666672314
2991651,397.72491917964,0,9479.0,9479.0,,642.0,1052.0,,,,,9.156834104453042,0.0,3770034.5089038075,15.142594712937687
7941,111.22157643244095,0,590.0,590.0,,55.0,69.0,27.3,34.7,39.2,,6.380122536899765,0.0,65620.73009514017,11.091646932560181
911903,96.9233874180362,0,15752.7,15752.7,,1557.0,1164.0,,,,,9.664767058133009,0.0,1526805.044980099,14.238687904131286
7130992,88.92076394051206,0,5146.5,5146.5,,497.0,607.0,39.6,46.6,51.1,,8.546072150966614,0.0,457630.7116198453,13.033817831349502
8351651,157.1600023319153,0,6223.0,6223.0,,361.0,418.0,35.3,43.6,48.8,,8.736007384569218,0.0,978006.6945115089,13.793271794097318
30113186,111.00279171130389,0,3762.0,3762.0,,240.0,293.0,34.1,42.6,47.8,,8.232706009860976,0.0,417592.5024179252,12.942261361409328
30113187,81.29435497544478,0,3188.0,3188.0,,199.0,258.0,35.8,43.7,48.8,,8.067149039910106,0.0,259166.40366171795,12.46522561955681
30113189,64.57749576252482,0,2189.3,2189.3,,171.0,185.0,34.3,42.5,47.2,,7.69133713701329,0.0,141379.5114728956,11.859203124300214
30113190,104.18950675433116,0,3079.0,3079.0,,216.0,246.0,31.6,39.8,44.8,,8.0323601479245,0.0,320799.49129658565,12.678571569239404
30072826,70.3107810191482,0,4370.3,4370.3,,286.0,386.0,41.2,48.5,53.4,,8.382586935618924,0.0,307279.20628798334,12.635512079991143
30005145,400.42510799549353,0,249.0,249.0,,23.0,23.0,34.1,43.1,47.0,,5.517452896464707,0.0,99705.8518908779,11.509979649221206
30095688,83.48308115806783,0,9526.3,9526.3,,1041.0,563.0,,,,,9.161811673621585,0.0,795284.8760361015,13.586455664086552
30066190,231.84899205380415,0,208.0,208.0,,39.0,32.0,31.9,43.3,48.7,,5.337538079701318,0.0,48224.59034719126,10.783624343122844
1097,208.35080037370585,0,867.3,867.3,,52.0,130.0,36.3,44.4,49.5,,6.76538493769041,0.0,180702.64916411508,12.104608137037964
14072163,52.77706653953001,0,7590.7,7590.7,,440.0,594.0,,,,,8.93467909275103,0.0,400614.87898161047,12.900755843265532
14073632,112.55177616473716,0,2322.5,2322.5,,185.0,256.0,32.0,38.6,44.0,,7.750399470687993,0.0,261401.50014260205,12.473812819033382
9950282,208.37070627738024,0,981.5,981.5,,226.0,143.0,41.1,49.4,54.8,,6.889082013716516,0.0,204515.8482112487,12.228400748827747
30103212,197.8645010787691,0,1212.3,1212.3,,179.0,142.0,37.4,44.2,48.8,,7.100274660752538,0.0,239871.1346577918,12.387857119194935
12313155,203.4276369618848,0,31851.7,31851.7,,2004.0,1886.0,,,,,10.368846034772137,0.0,6479516.064218866,15.684156384091953
444110,308.69604638267833,0,32974.0,32974.0,,1708.0,2486.0,,,,,10.403474651121124,0.0,10178943.433422435,16.135831775234877
441323,259.6050332926257,0,1833.0,1833.0,,221.0,221.0,44.3,52.6,58.2,,7.513709247839705,0.0,475856.0260253829,13.07287062112816
438958,223.00564245039985,0,3224.3,3224.3,,258.0,271.0,35.6,43.4,48.5,,8.078471151406621,0.0,719037.0929528243,13.485668225014798
30097995,55.11068224269867,0,2774.0,2774.0,,249.0,246.0,37.2,43.4,47.4,,7.928045600874777,0.0,152877.03254124612,11.93738916834669
10155169,312.94883659318236,0,24700.7,24700.7,,1823.0,1893.0,50.0,58.5,63.7,,10.114586862295468,0.0,7730055.32803722,15.860626578110722
442313,72.86410441353749,0,1554.7,1554.7,,146.0,154.0,32.8,41.7,46.6,,7.349037879955695,0.0,113281.82313172673,11.637634002828113
441006,176.90013620976376,0,2039.7,2039.7,,176.0,203.0,45.5,53.5,58.5,,7.620558017200524,0.0,360823.2078270551,12.796143388347673
910087,527.2126851974493,0,2855.5,2855.5,,365.0,300.0,48.1,56.0,59.8,,7.957002238104917,0.0,1505455.8225813166,14.224606282455657
9909580,96.53280674203198,0,1993.0,1993.0,,191.0,189.0,38.9,46.5,51.5,,7.597396320212795,0.0,192389.88383686973,12.167279237020981
110427,368.8712165660676,0,30756.7,30756.7,,2331.0,2788.0,,,,,10.33386313567978,0.0,11345261.34655757,16.24431071220731
11485171,435.8406947628225,0,2637.0,2637.0,,271.0,297.0,49.8,57.9,63.4,,7.877397186353287,0.0,1149311.912089563,13.954673983950803
11485139,131.4701360955057,0,16576.7,16576.7,,1226.0,1380.0,,,,,9.71575337389729,0.0,2179341.0050143693,14.594533097788242
14039930,50.259432789825595,0,354.0,354.0,,46.0,40.0,13.8,23.0,27.3,,5.869296913133774,0.0,17791.83920759826,9.786495159666748
14040171,212.30070372981424,0,50.0,50.0,,3.0,5.0,20.6,29.8,36.5,,3.912023005428146,0.0,10615.035186490712,9.270026688921378
14003673,136.99375039378754,0,324.2,327.3,319.5,22.0,35.0,34.4,44.3,50.0,,5.781360609301576,0.0,44413.373877665916,10.701295916525593
6291949,93.32947256170108,0,1582.5,1582.5,,102.0,202.0,33.7,41.9,46.4,,7.366761154018331,0.0,147693.89032889195,11.902897102253553
6291950,152.6374325517385,0,1586.0,1586.0,,130.0,208.0,38.0,47.6,52.6,,7.368970402194793,0.0,242082.96802705727,12.397035789468575
30096480,55.76783020044149,0,3.0,3.0,,0.0,1.0,,,,,1.0986122886681098,0.0,167.30349060132446,5.1198094720986385
911526,127.22146321419692,0,8321.7,8321.7,,522.0,888.0,,,,,9.02662183986643,0.0,1058698.8504295826,13.872551212498808
1137816,326.4184364590313,0,492.0,492.0,,67.0,46.0,30.0,39.3,44.1,,6.198478716492308,0.0,160597.8707378434,11.986658822236569
909927,409.91672263301194,0,20763.0,20763.0,,1663.0,1735.0,,,,,9.940927835509973,0.0,8511100.912029227,15.956881859048334
14065377,182.58702088319632,0,92.0,92.0,,8.0,9.0,22.6,33.6,38.2,,4.5217885770490405,0.0,16798.005921254062,9.729015463183073
14050056,283.1300950450126,0,110.0,110.0,,10.0,13.0,17.3,27.1,30.0,,4.700480365792417,0.0,31144.310454951385,10.346386857611767
10864991,223.08151479555443,0,2813.3,2813.3,,280.0,238.0,,,,,7.942113450510469,0.0,627595.2255743333,13.349650692377937
20091367,220.6540265099811,0,474.0,474.0,,36.0,43.0,34.5,44.9,52.7,,6.161207321695077,0.0,104590.00856573104,11.557803305646495
14659746,577.6765876476537,0,8133.0,8133.0,,472.0,833.0,,,,,9.003685138166775,0.0,4698243.687338368,15.362699313298165
2216248,227.17830839481744,0,19830.0,19830.0,,2583.0,1169.0,,,,,9.89495122151384,0.0,4504945.85546923,15.320686430188582
10258332,46.28614181971195,0,9076.7,9076.7,,571.0,699.0,,,,,9.113465969413078,0.0,420125.4234549795,12.948308572953062
912004,97.51209667369754,0,32062.0,32062.0,,2351.0,2726.0,63.3,69.9,74.7,,10.37542680724962,0.0,3126432.8435520907,14.955403246005748
438658,81.56752729650907,0,19534.7,20260.6,17720.0,1144.0,1862.0,,,,,9.879947650319805,0.0,1593397.1754791157,14.281378883289149
438737,103.09572440842756,0,25190.0,25190.0,,2381.0,1886.0,,,,,10.134202369346657,0.0,2596981.2978482903,14.769860289174323
438581,113.51002581688692,0,19454.3,20241.0,17487.5,1547.0,1702.0,,,,,9.875823404303596,0.0,2208258.0952494633,14.607714570512337
30044054,145.3316211270388,0,18018.0,18635.0,16475.5,1737.0,1466.0,,,,,9.799126537211386,0.0,2618585.149466985,14.77814471058694
30115051,45.67492625177894,0,255.3,255.3,,23.0,27.0,15.4,24.7,29.6,,5.542439324247439,0.0,11660.808672079165,9.363988811880297
30058958,330.5643288425647,0,212.3,212.3,,20.0,21.0,28.2,37.4,42.0,,5.35800036870921,0.0,70178.80701327648,11.158801650036844
14677074,159.63786517143834,0,109.0,109.0,,13.0,10.0,23.0,32.0,34.5,,4.6913478822291435,0.0,17400.52730368678,9.764255789553024
112880,242.91838429338424,0,323.7,323.7,,38.0,37.0,31.9,39.8,44.4,,5.779817160932199,0.0,78632.68099576847,11.272542680751343
3386795,147.55297902973786,0,6287.0,6287.0,,297.0,656.0,,,,,8.74623928838306,0.0,927665.5791599619,13.74042657953592
104876,230.23046940506407,0,1304.3,1304.3,,97.0,140.0,,,,,7.173421777376237,0.0,300289.60124502506,12.612502625483168
14253104,50.943416423875824,0,14226.0,14226.0,,898.0,984.0,,,,,9.56282655529346,0.0,724721.0420460575,13.493542090202354
6341033,155.7374977791808,0,9256.0,9256.0,,525.0,753.0,,,,,9.133027268873512,0.0,1441506.2794440975,14.181199152238479
444688,331.5853218758317,0,713.0,713.0,,74.0,72.0,38.4,48.8,53.9,,6.569481420414296,0.0,236420.33449746802,12.373366578147577
437409,65.74055466907201,0,23535.7,23535.7,,1619.0,1602.0,47.2,57.7,63.4,,10.066273696328983,0.0,1547249.972524878,14.251989701844218
107996,284.50346195275375,0,2212.0,2212.0,,277.0,225.0,32.6,41.4,46.7,,7.701652362642226,0.0,629321.6578394913,13.352397784685554
9344878,54.86986889331814,0,426.0,442.5,393.0,24.0,40.0,13.0,22.1,24.4,,6.054439346269371,0.0,23374.564148553527,10.059403707931862
1146294,56.202578869509225,0,339.3,347.5,323.0,23.0,30.0,19.3,28.0,31.3,,5.826884671790184,0.0,19069.53501042448,9.855847314994852
102817,729.73456394021,0,780.6,828.4,661.0,67.0,105.0,56.7,67.3,74.3,,6.660062854746514,0.0,569630.800611728,13.25274371172562
4895534,701.4272496221217,0,67.3,67.3,,7.0,6.0,,,,,4.209160236650682,0.0,47206.05389956879,10.762277423933046
102865,706.3576292230501,0,90.3,90.3,,10.0,11.0,,,,,4.5031374604229395,0.0,63784.09391884143,11.063259126632667
6313056,734.5387244969551,0,15477.7,16531.6,12843.0,1211.0,1354.0,,,,,9.647155557293424,0.0,11368970.016146522,16.246398273773483
102845,78.47894031971629,0,10534.7,10534.7,,1388.0,560.0,,,,,9.262429849325944,0.0,826752.0925861152,13.625260161939856
30038669,367.096216719218,0,8052.0,8052.0,,593.0,756.0,,,,,8.993675786759683,0.0,2955858.737023143,14.89929977135052
20059059,271.820917207394,0,19065.0,19065.0,,1383.0,1076.0,58.9,69.2,74.8,,9.855609472291665,0.0,5182265.786558967,15.460752929132186
14228235,220.49448015065485,0,17358.3,17488.0,17034.0,1064.0,880.0,49.5,61.5,67.4,,9.76182605715197,0.0,3827409.334799112,15.157698718395169
20364356,351.5542494567967,0,55214.0,55214.0,,3867.0,4309.0,,,,,10.918971823296669,0.0,19410716.329507574,16.781335859642347
10250273,238.05681685737045,0,12614.0,12614.0,,1485.0,847.0,,,,,9.442562587223597,0.0,3002848.687838871,14.915071958695957
6963114,394.1684679537118,0,28710.3,28710.3,,2093.0,2508.0,,,,,10.26501122238131,0.0,11316694.965491451,16.241789623930273
4223571,228.10560223321627,0,13144.7,13175.6,13067.5,1131.0,752.0,,,,,9.483773914537629,0.0,2998379.709674958,14.91358260395257
30023164,342.66901523599086,0,14799.7,15042.0,14194.0,862.0,1154.0,,,,,9.60236218927649,0.0,5071398.624788094,15.439127200401535
20050727,468.5729719290622,0,22113.3,22113.3,,1396.0,1428.0,48.9,53.9,57.7,,10.003934516445605,0.0,10361694.700158931,16.153626362514103
20167711,126.62407267487173,0,4651.0,4651.0,,338.0,399.0,,,,,8.444837529224097,0.0,588928.5620108284,13.28606016836926
5024262,379.15554842713624,0,21266.0,21266.0,,1570.0,1794.0,,,,,9.964864832211031,0.0,8063121.892851479,15.902811371108575
14171574,236.58207431309796,0,36391.0,37157.0,34476.0,2359.0,2606.0,,,,,10.50207677030558,0.0,8609458.266327947,15.968371955298748
103111,198.27669741200404,0,20002.3,20002.3,,1254.0,1441.0,,,,,9.903602545924135,0.0,3965989.9846441285,15.193266062754638
14173902,638.2440501018608,0,14747.0,14747.0,,766.0,1230.0,,,,,9.598794951250941,0.0,9412185.00685214,16.05751568512283
20050549,61.85184476893712,0,33629.3,33629.3,,2280.0,2792.0,,,,,10.42315298976895,0.0,2080034.2432880173,14.547894914661224
103337,252.14544953326697,0,4131.0,4131.0,,246.0,423.0,,,,,8.326274787396764,0.0,1041612.8520219258,13.856280889091048
103197,434.8007313763723,0,43619.0,43619.0,,2855.0,3180.0,53.5,61.0,66.4,,10.683248114229192,0.0,18965573.101905983,16.758135951573205
20050407,251.46554255044663,0,20895.0,20895.0,,1772.0,2021.0,,,,,9.947265174882016,0.0,5254372.511591583,15.474571147283687
103140,133.5789173735705,0,45170.0,45170.0,,3688.0,2798.0,,,,,10.71818842864865,0.0,6033759.69776418,15.612880873208779
20052186,198.51315671724765,0,26866.3,26866.3,,1191.0,2296.0,,,,,10.1986279920908,0.0,5333314.022312591,15.489483370713002
14228227,177.31106600967132,0,28918.0,28918.0,,1327.0,2685.0,,,,,10.272219517588072,0.0,5127481.4068676755,15.450125142762698
103384,73.98401573779915,0,4744.0,4744.0,,326.0,423.0,,,,,8.464635940677562,0.0,350980.1706601192,12.768485007006351
103415,340.14560995566717,0,24624.0,24624.0,,2097.0,1571.0,,,,,10.11147685607866,0.0,8375745.499548349,15.940850646585261
14303963,63.895765284384765,0,23208.3,23208.3,,1049.0,1756.0,,,,,10.052265252294735,0.0,1482912.0894495868,14.209518340502312
103571,74.90711485035985,0,4948.3,4948.3,,374.0,440.0,,,,,8.506799362232222,0.0,370662.8764140356,12.823048239570571
103526,64.54468235060664,0,27246.0,27246.0,,2207.0,1815.0,,,,,10.212662000326006,0.0,1758584.4153246284,14.380019733909283
20051524,94.41790973643349,0,30914.3,30914.3,,1650.0,2622.0,,,,,10.338974139006252,0.0,2918863.586965026,14.886704915947059
436108,87.75077571409082,0,53444.7,53444.7,,3388.0,3806.0,,,,,10.886402753445028,0.0,4689813.882806869,15.36090345579855
103603,369.10912481731145,0,58501.3,58501.3,,3880.0,3963.0,,,,,10.97680425519526,0.0,21593363.643674985,16.887896586728157
103689,412.85060977047425,0,60186.0,60186.0,,4009.0,4148.0,,,,,11.00519504611154,0.0,24847826.799645763,17.028280853952147
436185,289.25132619989313,0,28160.7,28160.7,,2367.0,2668.0,,,,,10.24568266791757,0.0,8145519.82171733,15.912978618941581
436186,77.81173852274775,0,1366.7,1366.7,,106.0,139.0,,,,,7.220154353970755,0.0,106345.30303903935,11.574446654528856
8696058,74.38979859351572,0,2067.7,2067.7,,162.0,192.0,,,,,7.634192157406725,0.0,153815.78655181243,11.943510974166005
436136,169.48890528444178,0,24084.7,24084.7,,1684.0,2054.0,,,,,10.08933206310134,0.0,4082089.4371041954,15.222119532230522
14303943,155.25384209064617,0,35933.0,35933.0,,2833.0,3019.0,59.2,69.4,74.9,,10.48941137230805,0.0,5578736.307843189,15.534472840581254
436148,176.54009124911076,0,25408.7,25408.7,,1576.0,1925.0,60.0,68.4,74.2,,10.142846914045192,0.0,4485654.216521281,15.316394910512134
436242,156.08012761284135,13,26462.0,26462.0,,2099.0,2260.0,,,,,10.183465020602357,83.29055209543817,4130192.336891008,15.233834534528624
436207,115.51461612499676,0,23314.7,23314.7,,1841.0,1862.0,,,,,10.056839341906796,0.0,2693188.620569462,14.806236410399075
436190,223.09660775287804,0,36824.0,36824.0,,2810.0,2870.0,63.0,72.6,78.0,,10.513905085497077,0.0,8215309.483891981,15.921509981767873
436276,120.69164692932507,0,3171.7,3171.7,,276.0,256.0,,,,,8.062023000728406,0.0,382797.69656574033,12.855261921211955
436282,76.1887026599365,0,5014.0,5014.0,,356.0,369.0,,,,,8.519989278718239,0.0,382010.1551369216,12.853202471363428
30074007,95.51360185627836,0,845.0,845.0,,78.0,69.0,38.7,46.4,49.9,,6.739336627357174,0.0,80708.9935685552,11.298605292516413
14228205,90.60715905225793,0,27581.0,27581.0,,1892.0,2085.0,52.9,63.1,68.6,,10.224882408848067,0.0,2499036.053820326,14.731415637012066
436346,45.456966068164114,0,22051.7,22051.7,,1531.0,1831.0,,,,,10.0011449754088,0.0,1002403.3786453346,13.817911053114315
436375,118.0507008703516,0,43371.0,43371.0,,3162.0,3445.0,,,,,10.677546293976553,0.0,5119976.94744802,15.448660494553996
14228178,300.77990684861516,0,22196.3,22196.3,,1664.0,1881.0,,,,,10.007680887303271,0.0,6676201.046383916,15.714059678107294
14228192,280.1995499091644,0,20767.3,20767.3,,1494.0,1701.0,,,,,9.941134913234688,0.0,5818988.112828589,15.576636940816405
14228166,382.8258881512764,0,22252.0,22252.0,,1452.0,1935.0,,,,,10.010187171195184,0.0,8518641.663142202,15.95776745688665
20043744,197.0738295869091,0,22699.7,22699.7,,1600.0,1945.0,,,,,10.030106987523133,0.0,4473516.809473961,15.313685415529278
11125045,139.48231187947155,0,2709.0,2709.0,,202.0,222.0,,,,,7.904334842085095,0.0,377857.58288148843,12.842272638744223
436447,253.0852949021722,0,19197.7,19197.7,,1156.0,1684.0,,,,,9.862545759173612,0.0,4858655.565943431,15.396272325084915
436544,98.26144748169632,0,9681.0,9681.0,,980.0,942.0,39.3,47.6,54.2,,9.177920480720072,0.0,951269.0730703021,13.76555223849085
436533,221.2737891352471,0,18245.3,18245.3,,1208.0,1340.0,,,,,9.811662791596424,0.0,4037206.664909324,15.21106359121968
436505,218.0160243530672,0,20285.7,20285.7,,1650.0,1546.0,,,,,9.917671483302485,0.0,4422607.665219015,15.302240049596854
436631,531.8868131592839,0,43104.3,43104.3,,2459.0,3081.0,,,,,10.671378039096783,0.0,22926608.76046172,16.947808748583007
10335752,183.3367737659165,0,12083.3,12083.3,,791.0,1284.0,,,,,9.399579612990216,0.0,2215313.2384456987,14.610904368368452
436665,241.39267642186223,0,23419.7,23419.7,,1315.0,1777.0,,,,,10.06133282750519,0.0,5653344.063997087,15.547757797770812
436881,112.10001373571326,0,5180.3,5180.3,,325.0,500.0,,,,,8.552618248634431,0.0,580711.7011551154,13.272009701243432
20161370,152.8879820768311,0,42587.7,42587.7,,2629.0,3338.0,,,,,10.659320758171873,0.0,6511147.514293459,15.689026268127835
436996,183.84816774510173,0,43385.0,43385.0,,3020.0,3122.0,,,,,10.67786903822759,0.0,7976252.757621239,15.891979279893672
10335730,614.1123020941604,0,43321.0,43321.0,,2575.0,3239.0,,,,,10.676392784874349,0.0,26603959.039021123,17.096570598730366
10335347,393.4128271165573,0,18485.6,19628.4,15819.0,1222.0,1471.0,,,,,9.824747329594297,0.0,7272472.156945831,15.799606840804575
437294,124.17314882853148,0,7170.7,7170.7,,592.0,641.0,,,,,8.877758557838026,0.0,890408.3983047507,13.699435510957336
9134965,155.19761214913132,0,18664.2,19637.5,16717.7,1197.0,1548.0,,,,,9.834362529460398,0.0,2896639.272673817,14.879061751454115
10324755,207.55219036935688,0,7784.0,7784.0,,408.0,891.0,,,,,8.959825623865841,0.0,1615586.249835074,14.2952084517631
437044,178.97406283066084,0,22148.0,22148.0,,1280.0,1877.0,,,,,10.005502477942859,0.0,3963917.5435734764,15.192743372897167
9392385,58.04210910149591,0,654.0,654.0,,57.0,57.0,,,,,6.483107351457199,0.0,37959.53935237833,10.544276117570632
437094,147.9395725464819,0,20992.7,20992.7,,1703.0,1417.0,,,,,9.951930037224434,0.0,3105651.064596531,14.94873393400917
437056,56.31419451627042,0,19819.0,19819.0,,809.0,1828.0,,,,,9.894396352524348,0.0,1116091.0211179634,13.92534297873909
437008,458.6708480362131,0,40451.7,40451.7,,2922.0,2805.0,,,,,10.607863948797586,0.0,18554015.54350648,16.736196794939236
437049,211.2888853353028,0,9787.0,9787.0,,771.0,855.0,,,,,9.18881025342582,0.0,2067884.3207766085,14.54203657531697
30007605,255.8765730145071,0,17874.3,17874.3,,1912.0,1085.0,,,,,9.791119205956242,0.0,4573614.629033204,15.33581439750847
437267,83.10325736344768,0,24975.7,24975.7,,1380.0,2219.0,,,,,10.125658631152005,0.0,2075562.0249322604,14.545742530361279
3327208,137.14106248280964,0,24679.3,24679.3,,2270.0,1531.0,,,,,10.113720114570084,0.0,3384545.423332004,15.034730163828183
14673478,381.0833995872392,0,50226.3,50226.3,,3504.0,3219.0,,,,,10.824294072872304,0.0,19140409.152688555,16.767312320599082
2286559,371.83601531149833,0,19724.9,22223.6,13894.7,1375.0,1674.0,,,,,9.889637075992733,0.0,7334428.218417774,15.808090014021484
5625175,294.4369819378959,0,8909.0,8909.0,,732.0,870.0,,,,,9.094817280720644,0.0,2623139.0720847147,14.779882277681656
5625173,239.7563974169159,0,1823.3,1823.3,,158.0,194.0,,,,,7.508403325045159,0.0,437147.8394102627,12.98802672215204
437590,292.06136707821616,0,25052.3,25052.3,,1523.0,2132.0,,,,,10.128720918665412,0.0,7316808.986453595,15.805684860079683
14673437,530.8276644755317,0,6184.3,6184.3,,397.0,608.0,,,,,8.729769101380356,0.0,3282797.525416031,15.004206520934568
437706,285.9840813146733,0,14347.3,14347.3,,1175.0,1073.0,,,,,9.571317050174608,0.0,4103099.409846012,15.227253199706496
30102887,157.54924257967252,0,15189.0,15189.0,,842.0,1184.0,,,,,9.62832676063802,0.0,2393015.445542646,14.688064821337981
5853647,172.25155155859346,0,6494.3,6494.3,,483.0,610.0,,,,,8.778680148084833,0.0,1118653.2512869735,13.927636065535092
30103927,388.4561501717196,0,21930.3,21930.3,,1649.0,1656.0,,,,,9.995624521208926,0.0,8518959.910110863,15.957804815075516
438278,507.6140044380529,0,28540.5,28540.5,,1749.0,1713.0,63.6,72.5,78.5,,10.259079410148566,0.0,14487557.49366425,16.488800735123686
20059039,360.7182975800018,0,18519.1,20725.1,13371.7,1264.0,1574.0,,,,,9.82655791090703,0.0,6680178.224713811,15.714655225503293
11714741,253.16285725754688,0,29614.0,29614.0,,2130.0,2511.0,,,,,10.296002501468664,0.0,7497164.854824993,15.830035487682544
438381,393.70799360665575,0,48163.3,48163.3,,3325.0,3722.0,,,,,10.78235259922989,0.0,18962276.208475444,16.757962100774975
438568,55.36157728593806,0,6490.0,6490.0,,439.0,594.0,,,,,8.778017809698136,0.0,359296.63658573804,12.79190361203842
438718,16.753540195821948,0,31265.0,31265.0,,2075.0,2383.0,,,,,10.350254540001398,0.0,523799.4342223732,13.168864130914603
439144,292.6037806272289,0,5784.3,5784.3,,378.0,462.0,,,,,8.662902629713459,0.0,1692508.04828208,14.341722039019938
11267576,230.0181865893502,0,43921.7,43921.7,,2730.0,3622.0,,,,,10.690163782173853,0.0,10102789.785921462,16.12832216009862
5439677,290.21584215235487,0,13322.0,13322.0,,1025.0,1028.0,,,,,9.497172082973124,0.0,3866255.4491536715,15.16779701239618
14304063,165.4718392449043,0,19994.7,19994.7,,1387.0,1668.0,,,,,9.903222517417424,0.0,3308559.7841500877,15.012023542136518
438516,431.75687784753455,0,46400.0,46400.0,,3066.0,3424.0,,,,,10.745054738214346,0.0,20033519.132125605,16.81291738527646
439004,261.67197921846997,0,16422.7,18442.6,11709.7,991.0,1596.0,,,,,9.706419803106233,0.0,4297360.413111167,15.273511534760178
439095,255.81131521197173,0,18604.6,20612.8,14588.0,1439.0,1428.0,,,,,9.83116414095272,0.0,4759267.194992648,15.375604263724192
439153,218.25739574716343,0,39248.5,39248.5,,2439.0,2497.0,54.0,66.8,73.0,,10.577668505919773,0.0,8566275.396982543,15.96334358665029
439239,234.60238316663583,0,19990.0,19990.0,,1018.0,1873.0,,,,,9.902987427494446,0.0,4689701.63950105,15.360879522087782
439294,235.55335177750752,0,19323.7,19323.7,,1492.0,1361.0,,,,,9.869087600817707,0.0,4551762.3037430225,15.331025035442257
14228139,230.84316501284323,0,19666.3,19666.3,,916.0,1966.0,,,,,9.886661789978147,0.0,4539830.936092079,15.328400330577914
439551,356.2094629502697,0,24128.3,24128.3,,2181.0,1526.0,,,,,10.091140704417388,0.0,8594728.784902992,15.96665964131611
10475634,509.57496173283664,0,10397.3,10397.3,,1199.0,744.0,,,,,9.249301436038941,0.0,5298203.749624822,15.482878405912498
30115595,113.26875240122664,0,2095.0,2095.0,,227.0,200.0,40.6,48.5,53.5,,7.647308832356238,0.0,237298.0362805698,12.377072167128636
3497808,133.29454725809106,0,16218.7,16218.7,,1008.0,1372.0,,,,,9.69392017649191,0.0,2161864.2736148015,14.586481497049142
906452,207.1211972102561,0,3047.0,3047.0,,182.0,286.0,,,,,8.021912778985708,0.0,631098.2878996503,13.355216894685828
906470,397.77188482678656,0,15056.0,17238.3,10691.3,1302.0,1256.0,,,,,9.61953186182516,0.0,5988853.497952098,15.605410549092687
906553,239.969212229672,0,17063.0,17063.0,,1509.0,1372.0,,,,,9.744667655527264,0.0,4094594.6682748934,15.225178288264003
906551,237.30733564935736,0,13670.0,13670.0,,991.0,1185.0,,,,,9.522958929717996,0.0,3243991.278326715,14.99231500565856
906531,473.8606616621447,0,18094.0,18094.0,,1439.0,1313.0,,,,,9.803335670585687,0.0,8574034.812114846,15.964248986327156
7063369,130.93919147996743,0,6220.0,6220.0,,462.0,569.0,,,,,8.735525185733225,0.0,814441.7710053974,13.610258213990337
906564,437.70076239948537,0,4814.7,4814.7,,410.0,362.0,,,,,8.479429016995221,0.0,2107397.860724802,14.560964503021681
906673,216.98382557067396,0,25107.7,25107.7,,2020.0,2352.0,,,,,10.130929850983055,0.0,5447964.797280811,15.510752665204855
906593,378.6365510814789,0,15636.3,15636.3,,1437.0,1070.0,,,,,9.657350413221495,0.0,5920474.703675328,15.593927190077071
30092053,227.63793421110188,0,17193.3,17193.3,,1198.0,1793.0,,,,,9.752275052029402,0.0,3913847.294271738,15.180031410916884
906423,310.13063240834055,0,17781.0,17781.0,,760.0,1949.0,,,,,9.785885750455948,0.0,5514432.774852703,15.522879354038873
20052990,79.44880790905928,0,19184.7,19184.7,,1827.0,1388.0,,,,,9.861868365342215,0.0,1524201.5450929296,14.236981253921114
30076089,300.3919621835654,0,4298.3,4298.3,,377.0,347.0,,,,,8.365974874673489,0.0,1291174.7710536192,14.071063037160105
14677598,405.73683163005984,0,37249.3,37249.3,,2598.0,2945.0,,,,,10.525388431684826,0.0,15113412.962437589,16.53109318315992
14659791,471.4873750598986,0,1150.0,1150.0,,91.0,121.0,46.2,57.5,64.2,,7.047517221357296,0.0,542210.4813188834,13.203409546953337
14228284,207.218248179816,0,19405.0,19405.0,,1748.0,1944.0,,,,,9.873286043803006,0.0,4021070.105929329,15.207058620676275
102823,720.8479591084017,0,2659.0,2659.0,,248.0,387.0,61.3,67.9,73.0,,7.88570539124302,0.0,1916734.7232692402,14.466133631267684
4889373,824.7414474392227,0,14617.0,15561.4,12256.0,1249.0,1376.0,,,,0.026,9.589940513889292,0.0,12055245.73721912,16.30501045406149
436249,367.6560483699803,0,22062.7,22062.7,,1726.0,1738.0,,,,,10.001643678790371,0.0,8111485.098372364,15.908791528732014
436231,299.06968512803087,0,47947.7,47947.7,,3574.0,3941.0,,,,,10.77786611252924,0.0,14339703.541613284,16.478542719394383
436241,55.996037375420855,0,2222.0,2222.0,,181.0,171.0,,,,,7.706162970199576,0.0,124423.19504818514,11.731443897277837
438885,98.95114501280534,0,5483.0,5483.0,,593.0,454.0,40.5,48.0,52.6,,8.609407675404048,0.0,542549.1281052117,13.204033919015842
