centreline_id,segment_length,crash_count
911785,96.67217379289617,0
911807,92.80239973001652,0
911838,93.18000932061237,0
20054951,169.02479950343678,0
20054955,27.526799094429972,0
20055030,49.94081344251908,0
911751,94.58215131905881,0
911737,92.80393617697872,0
911840,114.53588642420233,0
911866,113.88904847295484,0
911841,136.63011687856635,0
9530866,130.6048433681616,0
911894,108.47556051994717,0
912045,236.4986220174358,0
8731228,23.915629272764154,14
8731116,76.9714667947383,0
8731210,167.65640367653705,0
8731256,45.12978402037953,0
8771368,235.1004582189148,0
8754042,338.39511276920126,0
8731564,115.82156940806865,0
8731579,115.44715255427984,0
912291,117.2909267038255,0
8740759,214.33307734559924,0
911666,221.3591632711796,0
911525,172.32692610389103,0
8038657,122.80518653561401,0
6765655,87.8498189240006,0
13969361,5.101668766474519,18
911456,54.04757303566516,0
7025496,110.16745746634876,0
911489,257.60320377553614,0
911341,153.65477062065926,0
10144719,35.47655935466066,29
911833,114.10562414870955,0
8740392,61.40247806456231,0
912605,82.61824284653093,0
8740849,246.3826695776958,0
912524,95.57279547365793,0
8740557,82.39044352677439,0
912614,140.60134439199567,0
912508,142.7739721426539,0
8740467,161.44414547323544,0
912415,90.9736707536514,0
8745656,215.99311732907452,0
9110187,159.0792073278801,0
912797,209.39945779109757,0
9110214,156.69352936920174,0
9109918,96.86987048213084,0
9109839,113.48484958095634,0
8087385,95.00331542911987,0
8087374,109.93167380404162,0
9110236,119.47201077025686,0
20081743,55.243082103603776,0
20082221,47.976261323746364,0
913821,45.03997685553982,0
913802,16.487292808913068,0
913805,25.642313908570088,0
913804,12.5478761577646,0
5674924,523.1251442040085,0
10618658,461.36114837133687,0
20040719,61.284000025160054,0
20035608,75.63175630725915,0
