route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
995,1,50126559,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126558,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126557,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126589,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126588,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126587,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126586,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126585,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126583,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126582,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126581,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126580,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126579,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126572,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126578,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126566,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126615,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126614,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126613,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126612,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126611,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126610,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126609,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126608,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126607,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126606,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126605,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126604,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126603,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126602,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126601,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126621,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126600,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126599,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126598,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126597,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126634,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126633,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126632,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126631,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126630,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126629,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126628,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126627,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126626,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126625,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126624,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126623,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126622,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126577,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126620,West - 995 York Mills Express towards York Mills Station,,1,2199114,1102636,1,1
995,1,50126619,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126618,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126617,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126616,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126596,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126595,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126594,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126593,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126592,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126591,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126584,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
995,1,50126590,West - 995 York Mills Express towards York Mills Station,,1,2199093,1102636,1,1
995,1,50126637,West - 995 York Mills Express towards York Mills Station,,1,2199114,1102636,1,1
995,1,50126636,West - 995 York Mills Express towards York Mills Station,,1,2199021,1102636,1,1
995,1,50126635,West - 995 York Mills Express towards York Mills Station,,1,2199020,1102636,1,1
995,1,50126571,West - 995 York Mills Express towards York Mills Station,,1,2199092,1102636,1,1
995,1,50126570,West - 995 York Mills Express towards York Mills Station,,1,2199025,1102636,1,1
995,1,50126569,West - 995 York Mills Express towards York Mills Station,,1,2199026,1102636,1,1
995,1,50126568,West - 995 York Mills Express towards York Mills Station,,1,2199023,1102636,1,1
995,1,50126567,West - 995 York Mills Express towards York Mills Station,,1,2199091,1102636,1,1
995,1,50126576,West - 995 York Mills Express towards York Mills Station,,1,2199022,1102636,1,1
995,1,50126575,West - 995 York Mills Express towards York Mills Station,,1,2199090,1102636,1,1
995,1,50126574,West - 995 York Mills Express towards York Mills Station,,1,2199089,1102636,1,1
995,1,50126573,West - 995 York Mills Express towards York Mills Station,,1,2199024,1102636,1,1
996,1,50126673,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199127,1102637,1,1
996,1,50126665,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199132,1102637,1,1
996,1,50126666,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199129,1102638,1,1
996,1,50126668,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199115,1102640,1,1
996,1,50126672,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199136,1102638,1,1
996,1,50126691,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199116,1102640,1,1
996,1,50126671,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199135,1102641,1,1
996,1,50126690,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199118,1102640,1,1
996,1,50126723,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199137,1102641,1,1
996,1,50126689,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199119,1102640,1,1
996,1,50126670,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199134,1102641,1,1
996,1,50126688,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199120,1102640,1,1
996,1,50126669,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199133,1102641,1,1
996,1,50126712,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199140,1102640,1,1
996,1,50126711,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199122,1102640,1,1
996,1,50126710,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199123,1102640,1,1
996,1,50126709,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199124,1102640,1,1
996,1,50126708,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199139,1102640,1,1
996,1,50126707,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199126,1102640,1,1
996,1,50126706,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199131,1102640,1,1
996,1,50126705,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199127,1102640,1,1
996,1,50126704,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199130,1102640,1,1
996,1,50126703,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199132,1102640,1,1
996,1,50126694,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199129,1102640,1,1
996,1,50126682,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199136,1102640,1,1
996,1,50126686,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199135,1102640,1,1
996,1,50126687,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199137,1102640,1,1
996,1,50126713,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199134,1102640,1,1
996,1,50126714,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199133,1102640,1,1
996,1,50126692,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199115,1102640,1,1
996,1,50126695,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199116,1102640,1,1
996,1,50126696,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199118,1102640,1,1
996,1,50126697,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199119,1102640,1,1
996,1,50126698,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199120,1102640,1,1
996,1,50126699,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199122,1102640,1,1
996,1,50126700,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199123,1102640,1,1
996,1,50126701,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199124,1102640,1,1
996,1,50126661,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199126,1102640,1,1
996,1,50126675,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199131,1102640,1,1
996,1,50126676,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199127,1102640,1,1
996,1,50126677,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199130,1102640,1,1
996,1,50126678,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199129,1102640,1,1
996,1,50126679,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199136,1102640,1,1
996,1,50126680,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199135,1102640,1,1
996,1,50126681,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199137,1102640,1,1
996,1,50126721,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199133,1102640,1,1
996,1,50126683,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199115,1102640,1,1
996,1,50126648,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199116,1102640,1,1
996,1,50126649,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199118,1102640,1,1
996,1,50126650,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199119,1102640,1,1
996,1,50126702,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199138,1102641,1,1
996,1,50126651,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199120,1102640,1,1
996,1,50126652,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199122,1102640,1,1
996,1,50126693,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199117,1102641,1,1
996,1,50126685,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199123,1102640,1,1
996,1,50126653,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199124,1102640,1,1
996,1,50126654,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199125,1102640,1,1
996,1,50126674,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199121,1102641,1,1
996,1,50126655,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199126,1102640,1,1
996,1,50126684,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199131,1102640,1,1
996,1,50126656,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199127,1102640,1,1
996,1,50126657,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199128,1102640,1,1
996,1,50126715,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199130,1102640,1,1
996,1,50126716,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199129,1102640,1,1
996,1,50126717,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199136,1102640,1,1
996,1,50126718,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199135,1102640,1,1
996,1,50126719,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199137,1102640,1,1
996,1,50126720,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199133,1102640,1,1
996,1,50126722,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199138,1102640,1,1
996,1,50126638,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199115,1102640,1,1
996,1,50126639,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199116,1102640,1,1
996,1,50126640,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199117,1102640,1,1
996,1,50126641,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199118,1102640,1,1
996,1,50126642,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199119,1102640,1,1
996,1,50126643,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199120,1102640,1,1
996,1,50126644,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199121,1102640,1,1
996,1,50126645,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199122,1102640,1,1
996,1,50126646,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199123,1102640,1,1
996,1,50126647,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199124,1102640,1,1
996,1,50126667,East - 996 Wilson Express towards Scarborough Centre Station,,0,2199125,1102640,1,1
996,1,50126664,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199126,1102639,1,1
996,1,50126663,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199131,1102639,1,1
996,1,50126662,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199127,1102639,1,1
996,1,50126660,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199128,1102639,1,1
996,1,50126659,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199130,1102639,1,1
996,1,50126658,East - 996S Wilson Express Short Turn  towards York Mills Station,S,0,2199129,1102639,1,1
996,1,50126733,West - 996 Wilson Express towards Humberwood,,1,2199127,1102644,1,1
996,1,50126732,West - 996 Wilson Express towards Humberwood,,1,2199124,1102642,1,1
996,1,50126734,West - 996 Wilson Express towards Humberwood,,1,2199139,1102642,1,1
996,1,50126730,West - 996 Wilson Express towards Humberwood,,1,2199132,1102644,1,1
996,1,50126735,West - 996 Wilson Express towards Humberwood,,1,2199126,1102642,1,1
996,1,50126729,West - 996 Wilson Express towards Humberwood,,1,2199129,1102644,1,1
996,1,50126728,West - 996 Wilson Express towards Humberwood,,1,2199136,1102644,1,1
996,1,50126727,West - 996 Wilson Express towards Humberwood,,1,2199135,1102644,1,1
996,1,50126731,West - 996 Wilson Express towards Humberwood,,1,2199130,1102642,1,1
996,1,50126726,West - 996 Wilson Express towards Humberwood,,1,2199137,1102644,1,1
996,1,50126725,West - 996 Wilson Express towards Humberwood,,1,2199134,1102644,1,1
996,1,50126724,West - 996 Wilson Express towards Humberwood,,1,2199133,1102644,1,1
996,1,50126750,West - 996 Wilson Express towards Humberwood,,1,2199115,1102644,1,1
996,1,50126749,West - 996 Wilson Express towards Humberwood,,1,2199116,1102644,1,1
996,1,50126748,West - 996 Wilson Express towards Humberwood,,1,2199118,1102644,1,1
996,1,50126747,West - 996 Wilson Express towards Humberwood,,1,2199119,1102644,1,1
996,1,50126746,West - 996 Wilson Express towards Humberwood,,1,2199120,1102644,1,1
996,1,50126783,West - 996 Wilson Express towards Humberwood,,1,2199140,1102644,1,1
996,1,50126782,West - 996 Wilson Express towards Humberwood,,1,2199122,1102644,1,1
996,1,50126773,West - 996 Wilson Express towards Humberwood,,1,2199123,1102644,1,1
996,1,50126772,West - 996 Wilson Express towards Humberwood,,1,2199124,1102644,1,1
996,1,50126804,West - 996 Wilson Express towards Humberwood,,1,2199139,1102644,1,1
996,1,50126774,West - 996 Wilson Express towards Humberwood,,1,2199126,1102644,1,1
996,1,50126805,West - 996 Wilson Express towards Humberwood,,1,2199131,1102644,1,1
996,1,50126806,West - 996 Wilson Express towards Humberwood,,1,2199127,1102644,1,1
996,1,50126792,West - 996 Wilson Express towards Humberwood,,1,2199130,1102644,1,1
996,1,50126775,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199132,1102643,1,1
996,1,50126790,West - 996 Wilson Express towards Humberwood,,1,2199129,1102644,1,1
996,1,50126751,West - 996 Wilson Express towards Humberwood,,1,2199136,1102644,1,1
996,1,50126757,West - 996 Wilson Express towards Humberwood,,1,2199135,1102644,1,1
996,1,50126758,West - 996 Wilson Express towards Humberwood,,1,2199137,1102644,1,1
996,1,50126776,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199134,1102643,1,1
996,1,50126759,West - 996 Wilson Express towards Humberwood,,1,2199133,1102644,1,1
996,1,50126760,West - 996 Wilson Express towards Humberwood,,1,2199115,1102644,1,1
996,1,50126761,West - 996 Wilson Express towards Humberwood,,1,2199116,1102644,1,1
996,1,50126762,West - 996 Wilson Express towards Humberwood,,1,2199118,1102644,1,1
996,1,50126737,West - 996 Wilson Express towards Humberwood,,1,2199119,1102644,1,1
996,1,50126738,West - 996 Wilson Express towards Humberwood,,1,2199120,1102644,1,1
996,1,50126739,West - 996 Wilson Express towards Humberwood,,1,2199122,1102644,1,1
996,1,50126740,West - 996 Wilson Express towards Humberwood,,1,2199123,1102644,1,1
996,1,50126741,West - 996 Wilson Express towards Humberwood,,1,2199124,1102644,1,1
996,1,50126742,West - 996 Wilson Express towards Humberwood,,1,2199126,1102644,1,1
996,1,50126793,West - 996 Wilson Express towards Humberwood,,1,2199131,1102644,1,1
996,1,50126779,West - 996 Wilson Express towards Humberwood,,1,2199127,1102644,1,1
996,1,50126780,West - 996 Wilson Express towards Humberwood,,1,2199130,1102644,1,1
996,1,50126781,West - 996 Wilson Express towards Humberwood,,1,2199129,1102644,1,1
996,1,50126789,West - 996 Wilson Express towards Humberwood,,1,2199136,1102644,1,1
996,1,50126807,West - 996 Wilson Express towards Humberwood,,1,2199135,1102644,1,1
996,1,50126743,West - 996 Wilson Express towards Humberwood,,1,2199137,1102644,1,1
996,1,50126744,West - 996 Wilson Express towards Humberwood,,1,2199133,1102644,1,1
996,1,50126745,West - 996 Wilson Express towards Humberwood,,1,2199138,1102644,1,1
996,1,50126752,West - 996 Wilson Express towards Humberwood,,1,2199115,1102644,1,1
996,1,50126777,West - 996 Wilson Express towards Humberwood,,1,2199116,1102644,1,1
996,1,50126791,West - 996 Wilson Express towards Humberwood,,1,2199117,1102644,1,1
996,1,50126778,West - 996 Wilson Express towards Humberwood,,1,2199118,1102644,1,1
996,1,50126786,West - 996 Wilson Express towards Humberwood,,1,2199119,1102644,1,1
996,1,50126787,West - 996 Wilson Express towards Humberwood,,1,2199120,1102644,1,1
996,1,50126788,West - 996 Wilson Express towards Humberwood,,1,2199121,1102644,1,1
996,1,50126736,West - 996 Wilson Express towards Humberwood,,1,2199122,1102644,1,1
996,1,50126763,West - 996 Wilson Express towards Humberwood,,1,2199123,1102644,1,1
996,1,50126764,West - 996 Wilson Express towards Humberwood,,1,2199124,1102644,1,1
996,1,50126765,West - 996 Wilson Express towards Humberwood,,1,2199125,1102644,1,1
996,1,50126766,West - 996 Wilson Express towards Humberwood,,1,2199126,1102644,1,1
996,1,50126767,West - 996 Wilson Express towards Humberwood,,1,2199131,1102644,1,1
996,1,50126768,West - 996 Wilson Express towards Humberwood,,1,2199127,1102644,1,1
996,1,50126769,West - 996 Wilson Express towards Humberwood,,1,2199128,1102644,1,1
996,1,50126770,West - 996 Wilson Express towards Humberwood,,1,2199130,1102644,1,1
996,1,50126771,West - 996 Wilson Express towards Humberwood,,1,2199129,1102644,1,1
996,1,50126784,West - 996 Wilson Express towards Humberwood,,1,2199136,1102644,1,1
996,1,50126785,West - 996 Wilson Express towards Humberwood,,1,2199135,1102644,1,1
996,1,50126753,West - 996 Wilson Express towards Humberwood,,1,2199137,1102644,1,1
996,1,50126754,West - 996 Wilson Express towards Humberwood,,1,2199133,1102644,1,1
996,1,50126755,West - 996 Wilson Express towards Humberwood,,1,2199138,1102644,1,1
996,1,50126756,West - 996 Wilson Express towards Humberwood,,1,2199115,1102644,1,1
996,1,50126802,West - 996 Wilson Express towards Humberwood,,1,2199116,1102644,1,1
996,1,50126801,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199117,1102643,1,1
996,1,50126800,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199118,1102643,1,1
996,1,50126799,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199119,1102643,1,1
996,1,50126797,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199120,1102643,1,1
996,1,50126796,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199121,1102643,1,1
996,1,50126803,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199122,1102643,1,1
996,1,50126794,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199123,1102643,1,1
996,1,50126795,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199124,1102643,1,1
996,1,50126798,West - 996S Wilson Express Short Turn towards Wilson Station,S,1,2199125,1102643,1,1
1,1,50220078,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203259,1102668,1,2
1,1,50220088,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203257,1102668,1,2
1,1,50220099,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203182,1102668,1,2
1,1,50220098,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203181,1102668,1,2
1,1,50220069,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203216,1102918,1,2
1,1,50220097,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203255,1102668,1,2
1,1,50220096,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203254,1102668,1,2
1,1,50220084,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203211,1102918,1,2
1,1,50220095,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203190,1102668,1,2
1,1,50220083,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203210,1102918,1,2
1,1,50220094,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203253,1102668,1,2
1,1,50219843,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203194,1102918,1,2
1,1,50220082,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203207,1102918,1,2
1,1,50220093,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203244,1102668,1,2
1,1,50220092,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203243,1102668,1,2
1,1,50220081,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203205,1102918,1,2
1,1,50220080,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203203,1102918,1,2
1,1,50220091,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203251,1102668,1,2
1,1,50219841,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203193,1102918,1,2
1,1,50220079,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203261,1102918,1,2
1,1,50220090,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203238,1102668,1,2
1,1,50220089,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203236,1102668,1,2
1,1,50220077,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203200,1102918,1,2
1,1,50220100,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203235,1102750,1,2
1,1,50219897,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203233,1102648,1,2
1,1,50219970,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203248,1102648,1,2
1,1,50219969,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203232,1102648,1,2
1,1,50219968,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203230,1102648,1,2
1,1,50219967,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203247,1102648,1,2
1,1,50219966,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203228,1102648,1,2
1,1,50219965,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203227,1102648,1,2
1,1,50219964,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203246,1102648,1,2
1,1,50219963,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203225,1102648,1,2
1,1,50219962,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203224,1102648,1,2
1,1,50219961,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203245,1102648,1,2
1,1,50219960,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203222,1102648,1,2
1,1,50219959,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203199,1102648,1,2
1,1,50219958,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203221,1102648,1,2
1,1,50219957,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203219,1102648,1,2
1,1,50219956,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203198,1102648,1,2
1,1,50219955,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203218,1102648,1,2
1,1,50219954,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203197,1102648,1,2
1,1,50219953,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203216,1102648,1,2
1,1,50219952,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203214,1102648,1,2
1,1,50219951,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203196,1102648,1,2
1,1,50219950,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203213,1102648,1,2
1,1,50219949,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203211,1102648,1,2
1,1,50219948,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203195,1102648,1,2
1,1,50219947,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203210,1102648,1,2
1,1,50219946,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203208,1102648,1,2
1,1,50219945,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203194,1102648,1,2
1,1,50219944,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203207,1102648,1,2
1,1,50219943,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203263,1102648,1,2
1,1,50219942,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203205,1102648,1,2
1,1,50219941,Line 1 (Yonge-University) towards Vaughan Metropolitan Centre Station,,0,2203203,1102648,1,2
